caller	site	target	edge_kind	confidence	evidence
80036298	80036a14	800842a8	direct_ghidra	confirmed_static	calls.tsv
80036298	80036b90	800842a8	direct_ghidra	confirmed_static	calls.tsv
80036298	80036bb4	800842a8	direct_ghidra	confirmed_static	calls.tsv
80036298	80036bf4	80084978	direct_ghidra	confirmed_static	calls.tsv
80036298	80036c24	80084978	direct_ghidra	confirmed_static	calls.tsv
80036ef0	80036f64	80036e7c	direct_ghidra	confirmed_static	calls.tsv
80036f7c	80037068	80040204	direct_ghidra	confirmed_static	calls.tsv
80036f7c	80037070	80036ef0	direct_ghidra	confirmed_static	calls.tsv
8003712c	80037154	80040390	direct_ghidra	confirmed_static	calls.tsv
8003712c	80037160	800403d0	direct_ghidra	confirmed_static	calls.tsv
8003712c	80037170	80042b0c	direct_ghidra	confirmed_static	calls.tsv
8003712c	80037178	80042c48	direct_ghidra	confirmed_static	calls.tsv
8003712c	80037198	80042c1c	direct_ghidra	confirmed_static	calls.tsv
8003712c	800371e0	80036ef0	direct_ghidra	confirmed_static	calls.tsv
8003712c	80037220	80036ef0	direct_ghidra	confirmed_static	calls.tsv
8003712c	80037248	80036f7c	direct_ghidra	confirmed_static	calls.tsv
8003712c	80037288	80040204	direct_ghidra	confirmed_static	calls.tsv
8003712c	80037298	80040204	direct_ghidra	confirmed_static	calls.tsv
8003712c	800372b8	80040690	direct_ghidra	confirmed_static	calls.tsv
800373b0	800373d4	80037354	direct_ghidra	confirmed_static	calls.tsv
80037440	8003746c	80037354	direct_ghidra	confirmed_static	calls.tsv
8003748c	8003749c	80040390	direct_ghidra	confirmed_static	calls.tsv
8003748c	800374a8	800403d0	direct_ghidra	confirmed_static	calls.tsv
8003748c	800374f0	80040800	direct_ghidra	confirmed_static	calls.tsv
8003748c	80037504	80042c48	direct_ghidra	confirmed_static	calls.tsv
8003748c	8003751c	80042c1c	direct_ghidra	confirmed_static	calls.tsv
8003753c	8003756c	8003748c	direct_ghidra	confirmed_static	calls.tsv
8003753c	800375e8	80040204	direct_ghidra	confirmed_static	calls.tsv
8003753c	800375f8	80040690	direct_ghidra	confirmed_static	calls.tsv
80037614	80037630	80036dfc	direct_ghidra	confirmed_static	calls.tsv
80037614	80037678	80036dfc	direct_ghidra	confirmed_static	calls.tsv
800376b4	800376c4	80036dfc	direct_ghidra	confirmed_static	calls.tsv
800376b4	800376d4	80036dfc	direct_ghidra	confirmed_static	calls.tsv
800376b4	800376e4	80036dfc	direct_ghidra	confirmed_static	calls.tsv
80037814	80037854	8003a364	direct_ghidra	confirmed_static	calls.tsv
8003795c	80037968	800495b0	direct_ghidra	confirmed_static	calls.tsv
80037990	800379b4	80036dfc	direct_ghidra	confirmed_static	calls.tsv
800379f0	80037a14	80036dfc	direct_ghidra	confirmed_static	calls.tsv
800379f0	80037a50	8008f708	direct_ghidra	confirmed_static	calls.tsv
800379f0	80037a70	8008f708	direct_ghidra	confirmed_static	calls.tsv
80037d3c	80037f64	80036c64	direct_ghidra	confirmed_static	calls.tsv
80037f94	80037fb0	80036c64	direct_ghidra	confirmed_static	calls.tsv
80038004	8003802c	80037f94	direct_ghidra	confirmed_static	calls.tsv
800380b8	800380c8	80036e30	direct_ghidra	confirmed_static	calls.tsv
800380b8	800380fc	80035ce8	direct_ghidra	confirmed_static	calls.tsv
80038340	8003834c	80036dfc	direct_ghidra	confirmed_static	calls.tsv
80038368	80038374	80036dfc	direct_ghidra	confirmed_static	calls.tsv
80038504	800385c8	80036dfc	direct_ghidra	confirmed_static	calls.tsv
80038664	8003866c	80036dfc	direct_ghidra	confirmed_static	calls.tsv
80038664	80038674	8004022c	direct_ghidra	confirmed_static	calls.tsv
8003868c	800386d4	80036dfc	direct_ghidra	confirmed_static	calls.tsv
8003868c	800386dc	8004022c	direct_ghidra	confirmed_static	calls.tsv
8003868c	800386fc	8004022c	direct_ghidra	confirmed_static	calls.tsv
8003868c	80038710	80036dfc	direct_ghidra	confirmed_static	calls.tsv
8003876c	80038778	80036dfc	direct_ghidra	confirmed_static	calls.tsv
8003876c	80038790	800402ac	direct_ghidra	confirmed_static	calls.tsv
8003876c	80038798	80036dfc	direct_ghidra	confirmed_static	calls.tsv
8003876c	800387bc	80040204	direct_ghidra	confirmed_static	calls.tsv
800387d4	80038818	80040258	direct_ghidra	confirmed_static	calls.tsv
800387d4	80038828	8004027c	direct_ghidra	confirmed_static	calls.tsv
800388ac	8003892c	80015860	direct_ghidra	confirmed_static	calls.tsv
800388ac	8003893c	80015738	direct_ghidra	confirmed_static	calls.tsv
800388ac	8003895c	80015ba0	direct_ghidra	confirmed_static	calls.tsv
800388ac	8003896c	80015b28	direct_ghidra	confirmed_static	calls.tsv
800388ac	80038980	800158b4	direct_ghidra	confirmed_static	calls.tsv
800389ac	800389dc	80036dfc	direct_ghidra	confirmed_static	calls.tsv
80038a18	80038a48	80036dfc	direct_ghidra	confirmed_static	calls.tsv
80038a84	80038abc	8002ceb8	direct_ghidra	confirmed_static	calls.tsv
80038a84	80038ac4	8002ceb8	direct_ghidra	confirmed_static	calls.tsv
80038adc	80038af0	80040690	direct_ghidra	confirmed_static	calls.tsv
80038ba8	80038bb4	80036dfc	direct_ghidra	confirmed_static	calls.tsv
80038bf0	80038c90	80038ba8	direct_ghidra	confirmed_static	calls.tsv
80038bf0	80038cd4	80036238	direct_ghidra	confirmed_static	calls.tsv
80038d20	80038d30	80036dfc	direct_ghidra	confirmed_static	calls.tsv
80038d20	80038d48	8002ceb8	direct_ghidra	confirmed_static	calls.tsv
80038d20	80038d58	80036dfc	direct_ghidra	confirmed_static	calls.tsv
80038d20	80038d64	8002ce7c	direct_ghidra	confirmed_static	calls.tsv
80038dac	80038db8	80036dfc	direct_ghidra	confirmed_static	calls.tsv
80038e10	80038e30	80037c0c	direct_ghidra	confirmed_static	calls.tsv
80038eb8	80038f88	8003a364	direct_ghidra	confirmed_static	calls.tsv
80038eb8	8003908c	8003a2d4	direct_ghidra	confirmed_static	calls.tsv
800391ec	80039210	80040390	direct_ghidra	confirmed_static	calls.tsv
800391ec	8003921c	800403d0	direct_ghidra	confirmed_static	calls.tsv
800391ec	80039264	80042c48	direct_ghidra	confirmed_static	calls.tsv
800391ec	80039270	80042c1c	direct_ghidra	confirmed_static	calls.tsv
800391ec	80039314	80040690	direct_ghidra	confirmed_static	calls.tsv
800391ec	8003931c	80040350	direct_ghidra	confirmed_static	calls.tsv
800391ec	80039328	800403d0	direct_ghidra	confirmed_static	calls.tsv
800391ec	80039338	80042b0c	direct_ghidra	confirmed_static	calls.tsv
800391ec	80039354	80042c48	direct_ghidra	confirmed_static	calls.tsv
800391ec	8003936c	80042c1c	direct_ghidra	confirmed_static	calls.tsv
800391ec	8003939c	80039148	direct_ghidra	confirmed_static	calls.tsv
800393b8	800393f0	8003a22c	direct_ghidra	confirmed_static	calls.tsv
800393b8	800394a0	80040690	direct_ghidra	confirmed_static	calls.tsv
800393b8	800394ac	80040690	direct_ghidra	confirmed_static	calls.tsv
800393b8	800394bc	800391ec	direct_ghidra	confirmed_static	calls.tsv
800393b8	80039504	80036238	direct_ghidra	confirmed_static	calls.tsv
800393b8	800395e4	80037354	direct_ghidra	confirmed_static	calls.tsv
800393b8	800396b8	80037c0c	direct_ghidra	confirmed_static	calls.tsv
800393b8	80039700	80036c64	direct_ghidra	confirmed_static	calls.tsv
80039770	800397d8	800393b8	direct_ghidra	confirmed_static	calls.tsv
80039770	80039800	8003748c	direct_ghidra	confirmed_static	calls.tsv
80039770	80039878	80040690	direct_ghidra	confirmed_static	calls.tsv
80039770	80039884	80040204	direct_ghidra	confirmed_static	calls.tsv
80039770	800398cc	8003b89c	direct_ghidra	confirmed_static	calls.tsv
80039770	800398d4	8003a0cc	direct_ghidra	confirmed_static	calls.tsv
80039910	80039968	80039148	direct_ghidra	confirmed_static	calls.tsv
80039910	800399a0	80036e7c	direct_ghidra	confirmed_static	calls.tsv
800399f0	80039a10	800393b8	direct_ghidra	confirmed_static	calls.tsv
80039a3c	80039a5c	800393b8	direct_ghidra	confirmed_static	calls.tsv
80039ac4	80039ad0	80039a88	direct_ghidra	confirmed_static	calls.tsv
80039ba8	80039bb4	80039a88	direct_ghidra	confirmed_static	calls.tsv
80039ba8	80039c48	80039ab0	direct_ghidra	confirmed_static	calls.tsv
80039c6c	80039c78	80039a88	direct_ghidra	confirmed_static	calls.tsv
80039c6c	80039d24	80039ab0	direct_ghidra	confirmed_static	calls.tsv
80039d3c	80039d60	80039a88	direct_ghidra	confirmed_static	calls.tsv
80039d3c	80039d74	8008f708	direct_ghidra	confirmed_static	calls.tsv
80039d3c	80039da8	8008f708	direct_ghidra	confirmed_static	calls.tsv
80039d3c	80039e04	80039ab0	direct_ghidra	confirmed_static	calls.tsv
80039d3c	80039eb0	800866f8	direct_ghidra	confirmed_static	calls.tsv
80039d3c	80039ed8	80086628	direct_ghidra	confirmed_static	calls.tsv
80039f24	80039f38	8008f708	direct_ghidra	confirmed_static	calls.tsv
80039f24	80039f48	8008f708	direct_ghidra	confirmed_static	calls.tsv
80039f24	80039f68	80039d3c	direct_ghidra	confirmed_static	calls.tsv
80039f84	80039f9c	8008f708	direct_ghidra	confirmed_static	calls.tsv
80039f84	80039fb4	8008f708	direct_ghidra	confirmed_static	calls.tsv
80039f84	80039fd8	80039d3c	direct_ghidra	confirmed_static	calls.tsv
80039ff8	8003a004	80039a88	direct_ghidra	confirmed_static	calls.tsv
80039ff8	8003a048	80039ab0	direct_ghidra	confirmed_static	calls.tsv
8003a088	8003a090	80039ff8	direct_ghidra	confirmed_static	calls.tsv
8003a0a8	8003a0b4	80039ff8	direct_ghidra	confirmed_static	calls.tsv
8003a2d4	8003a2fc	8008f708	direct_ghidra	confirmed_static	calls.tsv
8003a320	8003a33c	80040690	direct_ghidra	confirmed_static	calls.tsv
8003a364	8003a370	8003a320	direct_ghidra	confirmed_static	calls.tsv
8003a3ac	8003a4d8	80082380	direct_ghidra	confirmed_static	calls.tsv
8003a57c	8003a5f8	8003a528	direct_ghidra	confirmed_static	calls.tsv
8003a57c	8003a608	80040350	direct_ghidra	confirmed_static	calls.tsv
8003a57c	8003a614	800403d0	direct_ghidra	confirmed_static	calls.tsv
8003a57c	8003a640	80042bd8	direct_ghidra	confirmed_static	calls.tsv
8003a57c	8003a648	80042c48	direct_ghidra	confirmed_static	calls.tsv
8003a57c	8003a654	80042c1c	direct_ghidra	confirmed_static	calls.tsv
8003a57c	8003a684	8003a528	direct_ghidra	confirmed_static	calls.tsv
8003a57c	8003a694	80040350	direct_ghidra	confirmed_static	calls.tsv
8003a57c	8003a6a0	800403d0	direct_ghidra	confirmed_static	calls.tsv
8003a57c	8003a6d0	80042bd8	direct_ghidra	confirmed_static	calls.tsv
8003a57c	8003a6d8	80042c48	direct_ghidra	confirmed_static	calls.tsv
8003a57c	8003a6e4	80042c1c	direct_ghidra	confirmed_static	calls.tsv
8003a57c	8003a714	8003a528	direct_ghidra	confirmed_static	calls.tsv
8003a57c	8003a724	80040350	direct_ghidra	confirmed_static	calls.tsv
8003a57c	8003a730	800403d0	direct_ghidra	confirmed_static	calls.tsv
8003a57c	8003a760	80042bd8	direct_ghidra	confirmed_static	calls.tsv
8003a57c	8003a768	80042c48	direct_ghidra	confirmed_static	calls.tsv
8003a57c	8003a774	80042c1c	direct_ghidra	confirmed_static	calls.tsv
8003a7d0	8003a834	80042c1c	direct_ghidra	confirmed_static	calls.tsv
8003a7d0	8003a89c	80042c1c	direct_ghidra	confirmed_static	calls.tsv
8003a8f0	8003a90c	8003a2ac	direct_ghidra	confirmed_static	calls.tsv
8003a8f0	8003a974	8008288c	direct_ghidra	confirmed_static	calls.tsv
8003a8f0	8003a9c4	8007ff10	direct_ghidra	confirmed_static	calls.tsv
8003a8f0	8003a9fc	8007ff10	direct_ghidra	confirmed_static	calls.tsv
8003a8f0	8003aa28	80035ba0	direct_ghidra	confirmed_static	calls.tsv
8003a8f0	8003aac0	80014e08	direct_ghidra	confirmed_static	calls.tsv
8003a8f0	8003ab70	8008288c	direct_ghidra	confirmed_static	calls.tsv
8003a8f0	8003abf0	8007ff70	direct_ghidra	confirmed_static	calls.tsv
8003a8f0	8003ac28	8007ff70	direct_ghidra	confirmed_static	calls.tsv
8003a8f0	8003ac64	80035ba0	direct_ghidra	confirmed_static	calls.tsv
8003a8f0	8003ac78	8003a57c	direct_ghidra	confirmed_static	calls.tsv
8003acec	8003ad08	8003acb0	direct_ghidra	confirmed_static	calls.tsv
8003ad20	8003ad2c	8003a2ac	direct_ghidra	confirmed_static	calls.tsv
8003ad20	8003add0	8003acec	direct_ghidra	confirmed_static	calls.tsv
8003ad20	8003ade4	800866f8	direct_ghidra	confirmed_static	calls.tsv
8003ad20	8003ae5c	8003acec	direct_ghidra	confirmed_static	calls.tsv
8003ae74	8003ae8c	8003a2ac	direct_ghidra	confirmed_static	calls.tsv
8003ae74	8003aec4	8003acb0	direct_ghidra	confirmed_static	calls.tsv
8003ae74	8003aee0	8003a7d0	direct_ghidra	confirmed_static	calls.tsv
8003ae74	8003aef4	8003a57c	direct_ghidra	confirmed_static	calls.tsv
8003ae74	8003af04	8003a7d0	direct_ghidra	confirmed_static	calls.tsv
8003ae74	8003af4c	8003a7d0	direct_ghidra	confirmed_static	calls.tsv
8003ae74	8003af54	8003a320	direct_ghidra	confirmed_static	calls.tsv
8003afd8	8003aff0	8003a2ac	direct_ghidra	confirmed_static	calls.tsv
8003afd8	8003b01c	8003a7d0	direct_ghidra	confirmed_static	calls.tsv
8003afd8	8003b030	8003a57c	direct_ghidra	confirmed_static	calls.tsv
8003afd8	8003b040	8003a7d0	direct_ghidra	confirmed_static	calls.tsv
8003afd8	8003b07c	8003a320	direct_ghidra	confirmed_static	calls.tsv
8003afd8	8003b084	8003a364	direct_ghidra	confirmed_static	calls.tsv
8003b0fc	8003b118	8003a2ac	direct_ghidra	confirmed_static	calls.tsv
8003b0fc	8003b140	8003a320	direct_ghidra	confirmed_static	calls.tsv
8003b0fc	8003b150	8003a57c	direct_ghidra	confirmed_static	calls.tsv
8003b0fc	8003b160	8003a7d0	direct_ghidra	confirmed_static	calls.tsv
8003b0fc	8003b174	8003a57c	direct_ghidra	confirmed_static	calls.tsv
8003b0fc	8003b188	8003a7d0	direct_ghidra	confirmed_static	calls.tsv
8003b0fc	8003b19c	8003a57c	direct_ghidra	confirmed_static	calls.tsv
8003b0fc	8003b1ac	8003a7d0	direct_ghidra	confirmed_static	calls.tsv
8003b0fc	8003b1c0	8003a57c	direct_ghidra	confirmed_static	calls.tsv
8003b0fc	8003b1d0	8003a7d0	direct_ghidra	confirmed_static	calls.tsv
8003b0fc	8003b218	8003a7d0	direct_ghidra	confirmed_static	calls.tsv
8003b0fc	8003b228	8003acb0	direct_ghidra	confirmed_static	calls.tsv
8003b0fc	8003b230	8003a320	direct_ghidra	confirmed_static	calls.tsv
8003b0fc	8003b238	8003a320	direct_ghidra	confirmed_static	calls.tsv
8003b0fc	8003b240	8003a320	direct_ghidra	confirmed_static	calls.tsv
8003b0fc	8003b378	8003acb0	direct_ghidra	confirmed_static	calls.tsv
8003b0fc	8003b388	8003acb0	direct_ghidra	confirmed_static	calls.tsv
8003b0fc	8003b3ac	8003acb0	direct_ghidra	confirmed_static	calls.tsv
8003b0fc	8003b3bc	8003acb0	direct_ghidra	confirmed_static	calls.tsv
8003b3e4	8003b3fc	8003a2ac	direct_ghidra	confirmed_static	calls.tsv
8003b3e4	8003b42c	80040350	direct_ghidra	confirmed_static	calls.tsv
8003b3e4	8003b438	800403d0	direct_ghidra	confirmed_static	calls.tsv
8003b3e4	8003b478	80040844	direct_ghidra	confirmed_static	calls.tsv
8003b3e4	8003b518	80042c48	direct_ghidra	confirmed_static	calls.tsv
8003b3e4	8003b524	80042c1c	direct_ghidra	confirmed_static	calls.tsv
8003b3e4	8003b554	80040350	direct_ghidra	confirmed_static	calls.tsv
8003b3e4	8003b560	800403d0	direct_ghidra	confirmed_static	calls.tsv
8003b3e4	8003b5a8	80040844	direct_ghidra	confirmed_static	calls.tsv
8003b3e4	8003b5d0	80042c48	direct_ghidra	confirmed_static	calls.tsv
8003b3e4	8003b5dc	80042c1c	direct_ghidra	confirmed_static	calls.tsv
8003b3e4	8003b668	80040690	direct_ghidra	confirmed_static	calls.tsv
8003b3e4	8003b680	8003a364	direct_ghidra	confirmed_static	calls.tsv
8003b708	8003b764	8008f708	direct_ghidra	confirmed_static	calls.tsv
8003b708	8003b7bc	80040734	direct_ghidra	confirmed_static	calls.tsv
8003b708	8003b848	80040734	direct_ghidra	confirmed_static	calls.tsv
8003b708	8003b880	80040748	direct_ghidra	confirmed_static	calls.tsv
8003b89c	8003b8f8	8003b708	direct_ghidra	confirmed_static	calls.tsv
8003ba04	8003ba0c	80035fe8	direct_ghidra	confirmed_static	calls.tsv
8003baf4	8003bbf8	80082380	direct_ghidra	confirmed_static	calls.tsv
8003bcb4	8003bcdc	80014d38	direct_ghidra	confirmed_static	calls.tsv
8003bcb4	8003bce4	80013700	direct_ghidra	confirmed_static	calls.tsv
8003bcb4	8003bcf4	80168254	direct_ghidra	confirmed_static	calls.tsv
8003bd0c	8003bea0	80082380	direct_ghidra	confirmed_static	calls.tsv
8003bef4	8003bf1c	80014d38	direct_ghidra	confirmed_static	calls.tsv
8003bef4	8003bf24	80013700	direct_ghidra	confirmed_static	calls.tsv
8003c010	8003c12c	80082380	direct_ghidra	confirmed_static	calls.tsv
8003c1b8	8003c1e0	80014d38	direct_ghidra	confirmed_static	calls.tsv
8003c1b8	8003c1e8	80013700	direct_ghidra	confirmed_static	calls.tsv
8003c200	8003c3ac	80082380	direct_ghidra	confirmed_static	calls.tsv
8003c3c4	8003c3d4	8002ce7c	direct_ghidra	confirmed_static	calls.tsv
8003c3c4	8003c404	80014d38	direct_ghidra	confirmed_static	calls.tsv
8003c3c4	8003c40c	80013700	direct_ghidra	confirmed_static	calls.tsv
8003c424	8003c538	80082380	direct_ghidra	confirmed_static	calls.tsv
8003c5c4	8003c6e0	80082380	direct_ghidra	confirmed_static	calls.tsv
8003c76c	8003c880	80082380	direct_ghidra	confirmed_static	calls.tsv
8003c90c	8003c94c	80014d38	direct_ghidra	confirmed_static	calls.tsv
8003c90c	8003c954	80013700	direct_ghidra	confirmed_static	calls.tsv
8003c96c	8003ca8c	80082380	direct_ghidra	confirmed_static	calls.tsv
8003cae0	8003cb24	80014d38	direct_ghidra	confirmed_static	calls.tsv
8003cae0	8003cb2c	80013700	direct_ghidra	confirmed_static	calls.tsv
8003cb44	8003cb4c	80040350	direct_ghidra	confirmed_static	calls.tsv
8003cb44	8003cb58	800403d0	direct_ghidra	confirmed_static	calls.tsv
8003cb44	8003cb98	80040844	direct_ghidra	confirmed_static	calls.tsv
8003cb44	8003cbac	80040350	direct_ghidra	confirmed_static	calls.tsv
8003cb44	8003cbb8	800403d0	direct_ghidra	confirmed_static	calls.tsv
8003cb44	8003cbf4	80042bd8	direct_ghidra	confirmed_static	calls.tsv
8003cb44	8003cc08	80042c1c	direct_ghidra	confirmed_static	calls.tsv
8003cb44	8003cc20	80042d08	direct_ghidra	confirmed_static	calls.tsv
8003cb44	8003cc2c	8004022c	direct_ghidra	confirmed_static	calls.tsv
8003cb44	8003cc34	800156f8	direct_ghidra	confirmed_static	calls.tsv
8003cc58	8003cc6c	80042d30	direct_ghidra	confirmed_static	calls.tsv
8003cc58	8003ccc0	80040734	direct_ghidra	confirmed_static	calls.tsv
8003cc58	8003ccd8	80042d08	direct_ghidra	confirmed_static	calls.tsv
8003cc58	8003cce4	80040734	direct_ghidra	confirmed_static	calls.tsv
8003cc58	8003ccfc	80040734	direct_ghidra	confirmed_static	calls.tsv
8003cc58	8003cd20	80035dfc	direct_ghidra	confirmed_static	calls.tsv
8003cde4	8003cdfc	80074364	direct_ghidra	confirmed_static	calls.tsv
8003cde4	8003ce04	800743f4	direct_ghidra	confirmed_static	calls.tsv
8003cde4	8003ce1c	8003cd78	direct_ghidra	confirmed_static	calls.tsv
8003d0e0	8003d0f8	8003d084	direct_ghidra	confirmed_static	calls.tsv
8003d0e0	8003d124	8003d040	direct_ghidra	confirmed_static	calls.tsv
8003d0e0	8003d13c	8003d084	direct_ghidra	confirmed_static	calls.tsv
8003d0e0	8003d168	8003d040	direct_ghidra	confirmed_static	calls.tsv
8003d194	8003d1b0	8003d084	direct_ghidra	confirmed_static	calls.tsv
8003d194	8003d1dc	8003d040	direct_ghidra	confirmed_static	calls.tsv
8003d208	8003d224	80035ba0	direct_ghidra	confirmed_static	calls.tsv
8003d208	8003d270	8003d0e0	direct_ghidra	confirmed_static	calls.tsv
8003d208	8003d278	8003d194	direct_ghidra	confirmed_static	calls.tsv
8003d208	8003d2a4	80035ba0	direct_ghidra	confirmed_static	calls.tsv
8003d2c0	8003d2dc	8003bf3c	direct_ghidra	confirmed_static	calls.tsv
8003d2c0	8003d328	80047430	direct_ghidra	confirmed_static	calls.tsv
8003d340	8003d358	8003d084	direct_ghidra	confirmed_static	calls.tsv
8003d340	8003d37c	8003d040	direct_ghidra	confirmed_static	calls.tsv
8003d340	8003d3a4	8003d084	direct_ghidra	confirmed_static	calls.tsv
8003d340	8003d3c8	8003d040	direct_ghidra	confirmed_static	calls.tsv
8003d340	8003d3f0	8003d084	direct_ghidra	confirmed_static	calls.tsv
8003d340	8003d414	8003d040	direct_ghidra	confirmed_static	calls.tsv
8003d484	8003d490	8003d454	direct_ghidra	confirmed_static	calls.tsv
8003d500	8003d598	80084978	direct_ghidra	confirmed_static	calls.tsv
8003d500	8003d5e0	80084978	direct_ghidra	confirmed_static	calls.tsv
8003d638	8003d680	80036184	direct_ghidra	confirmed_static	calls.tsv
8003d638	8003d6c0	800399f0	direct_ghidra	confirmed_static	calls.tsv
8003dde0	8003de84	80044cf4	direct_ghidra	confirmed_static	calls.tsv
8003dde0	8003e0b4	80039770	direct_ghidra	confirmed_static	calls.tsv
8003dde0	8003e164	800442ec	direct_ghidra	confirmed_static	calls.tsv
8003dde0	8003e16c	80044378	direct_ghidra	confirmed_static	calls.tsv
