global	function	access
DAT_80184794	80180e48	read
DAT_801847C0	8013b004	read_write
DAT_801847C0	80140000	read_write
DAT_801847C0	80146258	read_write
DAT_801847C0	801680f4	read_write
DAT_801847C0	80168160	read_write
DAT_801847C0	80168254	read_write
DAT_801847C0	80168344	read_write
DAT_801847C0	8016866c	read_write
DAT_801847C0	801686ac	read_write
DAT_801847C0	80168e1c	read_write
DAT_801847C0	80168fcc	read_write
DAT_801847C0	80169024	read_write
DAT_801847C0	80169a1c	read_write
DAT_801847C0	80169e64	read_write
DAT_801847C0	8016a160	read_write
DAT_801847C0	8016a850	read_write
DAT_801847C0	8017a004	read_write
DAT_801847C0	8017b004	read_write
DAT_801847C0	80180004	read_write
DAT_801847C0	8018001c	read_write
DAT_801847C0	8018019c	read
DAT_801847C0	80180390	read_write
DAT_801847C1	8013b004	write
DAT_801847C1	80140000	write
DAT_801847C1	80146258	write
DAT_801847C1	801680f4	write
DAT_801847C1	80168160	write
DAT_801847C1	80168254	write
DAT_801847C1	80168344	write
DAT_801847C1	8016866c	write
DAT_801847C1	801686ac	write
DAT_801847C1	80168e1c	write
DAT_801847C1	80168fcc	write
DAT_801847C1	80169024	write
DAT_801847C1	80169a1c	write
DAT_801847C1	80169e64	write
DAT_801847C1	8016a160	write
DAT_801847C1	8016a850	write
DAT_801847C1	8017a004	write
DAT_801847C1	8017b004	write
DAT_801847C1	80180004	write
DAT_801847C1	8018001c	write
DAT_801847C1	8018019c	write
DAT_801847C1	80180390	write
DAT_801847C2	8013b004	write
DAT_801847C2	80140000	write
DAT_801847C2	80146258	write
DAT_801847C2	801680f4	write
DAT_801847C2	80168160	write
DAT_801847C2	80168254	write
DAT_801847C2	80168344	write
DAT_801847C2	8016866c	write
DAT_801847C2	801686ac	write
DAT_801847C2	80168e1c	write
DAT_801847C2	80168fcc	write
DAT_801847C2	80169024	write
DAT_801847C2	80169a1c	write
DAT_801847C2	80169e64	write
DAT_801847C2	8016a160	write
DAT_801847C2	8016a850	write
DAT_801847C2	8017a004	write
DAT_801847C2	8017b004	write
DAT_801847C2	80180004	write
DAT_801847C2	8018001c	write
DAT_801847C2	8018019c	write
DAT_801847C2	80180390	read
DAT_801847C2	80180da4	write
DAT_801847C3	8013b004	write
DAT_801847C3	80140000	write
DAT_801847C3	80146258	write
DAT_801847C3	801680f4	write
DAT_801847C3	80168160	write
DAT_801847C3	80168254	write
DAT_801847C3	80168344	write
DAT_801847C3	8016866c	write
DAT_801847C3	801686ac	write
DAT_801847C3	80168e1c	write
DAT_801847C3	80168fcc	write
DAT_801847C3	80169024	write
DAT_801847C3	80169a1c	write
DAT_801847C3	80169e64	write
DAT_801847C3	8016a160	write
DAT_801847C3	8016a850	write
DAT_801847C3	8017a004	write
DAT_801847C3	8017b004	write
DAT_801847C3	80180004	write
DAT_801847C3	8018001c	write
DAT_801847C3	8018019c	write
DAT_801847C3	80180390	read_write
DAT_801847C4	8013b004	write
DAT_801847C4	80140000	write
DAT_801847C4	80146258	write
DAT_801847C4	801680f4	write
DAT_801847C4	80168160	write
DAT_801847C4	80168254	write
DAT_801847C4	80168344	write
DAT_801847C4	8016866c	write
DAT_801847C4	801686ac	write
DAT_801847C4	80168e1c	write
DAT_801847C4	80168fcc	write
DAT_801847C4	80169024	write
DAT_801847C4	80169a1c	write
DAT_801847C4	80169e64	write
DAT_801847C4	8016a160	write
DAT_801847C4	8016a850	write
DAT_801847C4	8017a004	write
DAT_801847C4	8017b004	write
DAT_801847C4	80180004	write
DAT_801847C4	8018001c	write
DAT_801847C4	8018019c	write
DAT_801847C4	80180390	read_write
DAT_801847C5	8013b004	write
DAT_801847C5	80140000	write
DAT_801847C5	80146258	write
DAT_801847C5	801680f4	write
DAT_801847C5	80168160	write
DAT_801847C5	80168254	write
DAT_801847C5	80168344	write
DAT_801847C5	8016866c	write
DAT_801847C5	801686ac	write
DAT_801847C5	80168e1c	write
DAT_801847C5	80168fcc	write
DAT_801847C5	80169024	write
DAT_801847C5	80169a1c	write
DAT_801847C5	80169e64	write
DAT_801847C5	8016a160	write
DAT_801847C5	8016a850	write
DAT_801847C5	8017a004	write
DAT_801847C5	8017b004	write
DAT_801847C5	80180004	write
DAT_801847C5	8018001c	write
DAT_801847C5	8018019c	write
DAT_801847C5	80180390	write
DAT_801847C5	80180da4	write
DAT_801847C6	8013b004	write
DAT_801847C6	80140000	write
DAT_801847C6	80146258	write
DAT_801847C6	801680f4	write
DAT_801847C6	80168160	write
DAT_801847C6	80168254	write
DAT_801847C6	80168344	write
DAT_801847C6	8016866c	write
DAT_801847C6	801686ac	write
DAT_801847C6	80168e1c	write
DAT_801847C6	80168fcc	write
DAT_801847C6	80169024	write
DAT_801847C6	80169a1c	write
DAT_801847C6	80169e64	write
DAT_801847C6	8016a160	write
DAT_801847C6	8016a850	write
DAT_801847C6	8017a004	write
DAT_801847C6	8017b004	write
DAT_801847C6	80180004	write
DAT_801847C6	8018001c	write
DAT_801847C6	8018019c	write
DAT_801847C6	80180390	read_write
DAT_801847C7	8013b004	write
DAT_801847C7	80140000	write
DAT_801847C7	80146258	write
DAT_801847C7	801680f4	write
DAT_801847C7	80168160	write
DAT_801847C7	80168254	write
DAT_801847C7	80168344	write
DAT_801847C7	8016866c	write
DAT_801847C7	801686ac	write
DAT_801847C7	80168e1c	write
DAT_801847C7	80168fcc	write
DAT_801847C7	80169024	write
DAT_801847C7	80169a1c	write
DAT_801847C7	80169e64	write
DAT_801847C7	8016a160	write
DAT_801847C7	8016a850	write
DAT_801847C7	8017a004	write
DAT_801847C7	8017b004	write
DAT_801847C7	80180004	write
DAT_801847C7	8018001c	write
DAT_801847C7	8018019c	write
DAT_801847C7	80180390	read_write
DAT_801847C8	8013b004	write
DAT_801847C8	80140000	write
DAT_801847C8	80146258	write
DAT_801847C8	801680f4	write
DAT_801847C8	80168160	write
DAT_801847C8	80168254	write
DAT_801847C8	80168344	write
DAT_801847C8	8016866c	write
DAT_801847C8	801686ac	write
DAT_801847C8	80168e1c	write
DAT_801847C8	80168fcc	write
DAT_801847C8	80169024	write
DAT_801847C8	80169a1c	write
DAT_801847C8	80169e64	write
DAT_801847C8	8016a160	write
DAT_801847C8	8016a850	write
DAT_801847C8	8017a004	write
DAT_801847C8	8017b004	write
DAT_801847C8	80180004	write
DAT_801847C8	8018001c	write
DAT_801847C8	8018019c	write
DAT_801847C8	80180390	read_write
DAT_801847C9	8013b004	write
DAT_801847C9	80140000	write
DAT_801847C9	80146258	write
DAT_801847C9	801680f4	write
DAT_801847C9	80168160	write
DAT_801847C9	80168254	write
DAT_801847C9	80168344	write
DAT_801847C9	8016866c	write
DAT_801847C9	801686ac	write
DAT_801847C9	80168e1c	write
DAT_801847C9	80168fcc	write
DAT_801847C9	80169024	write
DAT_801847C9	80169a1c	write
DAT_801847C9	80169e64	write
DAT_801847C9	8016a160	write
DAT_801847C9	8016a850	write
DAT_801847C9	8017a004	write
DAT_801847C9	8017b004	write
DAT_801847C9	80180004	write
DAT_801847C9	8018001c	write
DAT_801847C9	8018019c	write
DAT_801847C9	80180390	read_write
DAT_801847CC	80181050	read_write
DAT_801847CC	80181f88	read_write
DAT_801847D0	80181050	read_write
DAT_801847D0	80181f88	read_write
DAT_801847DC	80181050	read_write
DAT_801847DC	80181408	read
DAT_801847DC	8018187c	read
DAT_801847DC	80181f88	read_write
DAT_801847DC	80182078	read
DAT_801847E0	80181050	read_write
DAT_801847E0	80181408	read
DAT_801847E0	8018187c	read
DAT_801847E0	80181f88	read_write
DAT_801847E4	80181050	read_write
DAT_801847E4	8018187c	read
DAT_801847E4	80181f88	read_write
DAT_801847E8	80181050	write
DAT_801847E8	80181408	read_write
DAT_801847E8	8018187c	read
DAT_801847E9	80181050	write
DAT_801847E9	80181408	read_write
DAT_801847E9	8018187c	read
DAT_801847EA	80181050	write
DAT_801847EA	80181408	read_write
DAT_801847EA	8018187c	write
DAT_801847EA	80181f88	read
DAT_801847EC	80181050	write
DAT_801847EC	80181408	read_write
DAT_801847EC	80181f88	read
DAT_801847EE	80181050	write
DAT_801847EE	80181408	read_write
DAT_801847EE	8018187c	read
DAT_801847F0	80181050	write
DAT_801847F0	80181f88	write
DAT_801847F8	80181050	write
DAT_801847F8	80181408	read_write
DAT_801847F8	80181f88	read
DAT_801847FA	80181050	write
DAT_801847FA	80181408	read_write
DAT_801847FA	8018187c	read
DAT_801847FC	80181050	write
DAT_801847FC	80181f88	write
DAT_80184804	80181050	write
DAT_80184804	80181f88	write
DAT_80184808	801820c0	read_write
DAT_80184808	80184210	read_write
DAT_8018480C	801820c0	read_write
DAT_8018480C	80182408	read
DAT_8018480C	80184210	read_write
DAT_8018480C	80184704	read
DAT_80184818	801820c0	read
DAT_80184818	80182408	read
DAT_80184818	80183d58	read
DAT_80184820	80182408	read
DAT_80184820	80183d58	read
DAT_80184828	80182408	read
DAT_80184828	801835b8	read
DAT_80184828	80184324	read
DAT_80184828	80184704	read
DAT_8018482A	80182408	read
DAT_8018482A	801835b8	read
DAT_80185370	80182408	read
DAT_80185372	80182408	read
DAT_80185EB8	801820c0	read
DAT_80185EB8	80182408	read_write
DAT_80185EB8	80184704	read
DAT_80185EBA	80182408	read_write
DAT_80185EBC	80182408	read_write
DAT_80185EBE	80182408	read_write
DAT_80185EC8	801820c0	read
DAT_80185EC8	80182408	read_write
DAT_80185EC8	80183d58	read
DAT_80185EC8	8018425c	read
DAT_80185EDE	80182408	read_write
DAT_80185EDE	80183d58	read
DAT_80185EF4	801820c0	read
DAT_80185EF4	80182408	read_write
DAT_80185EF4	80183d58	write
DAT_80185EF5	80182408	read_write
DAT_80185EF5	80183d58	write
DAT_80185EF6	801820c0	read
DAT_80185EF6	80182408	read_write
DAT_80185EF7	80182408	read_write
DAT_80185EF8	801820c0	read
DAT_80185EF8	80182408	read_write
DAT_80185EF8	801835b8	read
DAT_80185EF9	80182408	read_write
DAT_80185EFA	801820c0	write
DAT_80185EFA	80182408	read_write
DAT_80185EFB	801820c0	write
DAT_80185EFB	80182408	read_write
DAT_80185EFC	801820c0	write
DAT_80185EFC	80182408	read_write
DAT_80185EFD	801820c0	write
DAT_80185EFD	80182408	read_write
DAT_8018C2D8	800248e0	read
DAT_8018C2D8	80024a9c	read
DAT_8018C2D8	80026384	read
DAT_801A7AD8	800166a0	read
DAT_801A7AD8	80017730	read
DAT_801A7AD8	80019598	read
DAT_801A7AD8	8001b100	read
DAT_801A7AD8	8001b8ac	read
DAT_801A7AD8	8001ba64	read
DAT_801A7AD8	8001d5d0	read
DAT_801A7AD8	8001ef34	read
DAT_801A7AD8	8001f030	read
DAT_801A7AD8	8001f2c4	read
DAT_801A7AD8	8002314c	read
DAT_801A7AD8	80023200	read
DAT_801A7AD8	8002416c	read
DAT_801A7AD8	80024a9c	read
DAT_801A7AD8	80024f14	read
DAT_801A7AD8	800250d8	read
DAT_801A7AD8	8002543c	read
DAT_801A7AD8	800256ac	read
DAT_801A7AD8	80025850	read
DAT_801A7AD8	80025a1c	read
DAT_801A7AD8	80025c9c	read
DAT_801A7AD8	80025de0	read
DAT_801A7AD8	80025fec	read
DAT_801A7AD8	80026384	read
DAT_801A7AD8	80026c94	read
DAT_801A7AD8	80026cf4	read
DAT_801A7AD8	80026da0	read
DAT_801A7AD8	80027814	read
DAT_801A7AD8	80027928	read
DAT_801A7AD8	80027a44	read
DAT_801A7AD8	8002c9bc	read
DAT_801A7AD8	8002cb88	read
DAT_801A7ADC	80017d44	read
DAT_801A7ADC	8001b100	read
DAT_801A7ADC	8001b8ac	read
DAT_801A7ADC	80024a9c	read
DAT_801A7ADC	80024df0	read
DAT_801A7ADC	80026384	read
DAT_801A7AE0	8001b100	read
DAT_801A7AE0	8001d5d0	read
DAT_801A7AE2	8001d5d0	read
DAT_801A7AE4	80019598	read
DAT_801A7AE4	8001b100	read
DAT_801A7AE4	8001d5d0	read
DAT_801A7AE4	8001f030	read
DAT_801A7AE4	80023200	read
DAT_801A7AE4	80024a9c	read
DAT_801A7AE4	800250d8	read
DAT_801A7AE4	80026384	read
DAT_801A7AE4	80026cf4	read
DAT_801A7AE4	80026da0	read
DAT_801A7AE4	80027590	read
DAT_801A7AE6	80024a9c	read
DAT_801A7AE8	8001b100	read
DAT_801A7AE8	80024a9c	read
DAT_801A7AEA	8001b100	read
DAT_801A7AEA	8001d5d0	read
DAT_801A7AEA	80024a9c	read
DAT_801A7AEA	80025de0	read
DAT_801A7AEA	80026180	read
DAT_801A7AEC	80017d44	read
DAT_801A7AEC	8001b100	read
DAT_801A7AEC	8001d5d0	read
DAT_801A7AEC	80024a9c	read
DAT_801A7AEC	80024f14	read
DAT_801A7AEC	800256ac	read
DAT_801A7AEC	80025c9c	read
DAT_801A7AEC	80025fec	read
DAT_801A7AEC	80027a44	read
DAT_801A7AEE	80017730	read
DAT_801A7AEE	80017dcc	read
DAT_801A7AEE	80018010	read
DAT_801A7AEE	80019b60	read
DAT_801A7AEE	8001b100	read
DAT_801A7AEE	8001d1a0	read
DAT_801A7AEE	8001d5d0	read
DAT_801A7AEE	8001ef34	read
DAT_801A7AEE	8001f030	read
DAT_801A7AEE	80022730	read
DAT_801A7AEE	80022ab0	read
DAT_801A7AEE	80023200	read
DAT_801A7AEE	80024a9c	read
DAT_801A7AEE	800250d8	read
DAT_801A7AEE	8002543c	read
DAT_801A7AEE	800256ac	read
DAT_801A7AEE	80025850	read
DAT_801A7AEE	80025a1c	read
DAT_801A7AEE	80025bd8	read
DAT_801A7AEE	80025de0	read
DAT_801A7AEE	80026180	read
DAT_801A7AEE	80026384	read
DAT_801A7AEE	80026adc	read
DAT_801A7AEE	80027814	read
DAT_801A7AEE	80027928	read
DAT_801A7AF0	8001b100	read
DAT_801A7AF0	80024a9c	read
DAT_801A7AF0	80027590	read
DAT_801A7AF0	80027a44	read
DAT_801A7B64	80016418	read
DAT_801A7B64	8002367c	read
DAT_801A7B64	80025850	read
DAT_801A7B64	80027a44	read
DAT_801A7B64	80027e80	read
DAT_801A7B64	8002cb88	read
DAT_801A7B70	80027e80	read
DAT_801A7B80	800223b0	read
DAT_801A7B9C	800223b0	read
DAT_801A7BF0	80027e80	read
DAT_801A7BFC	80027e80	read
DAT_801A7D08	80016418	read
DAT_801A7D08	80025850	read
DAT_801A7D08	8002cb88	read
DAT_801A7E20	80018c88	read
DAT_801A7E20	8001ba64	read
DAT_801A7E20	800248e0	read
DAT_801A7E20	80024a9c	read
DAT_801A7E20	80027e80	read
DAT_801A7E22	8001ba64	read
DAT_801A7E23	800248e0	read
DAT_801A7E24	8001ba64	read
DAT_801A8000	800170c4	read
DAT_801A8000	8002ebac	read
DAT_801A8000	8002fc24	read
DAT_801A8000	8002fca4	read
DAT_801A8000	8002fdc8	read
DAT_801A8000	8003c010	read
DAT_801A8000	800599a0	read
DAT_801A8000	80059ef4	read
DAT_801A8000	8005a92c	read
DAT_801A8000	8006aed4	read
DAT_801A8000	8006b080	read
DAT_801A8000	801835b8	read
DAT_801A8004	8006aed4	read
DAT_801A8004	8006b080	write
DAT_801A8006	8006aed4	read
DAT_801A8006	8006b080	read_write
DAT_801A8008	8006ab9c	read
DAT_801A8008	8006aed4	read
DAT_801A800A	8006ab9c	read
DAT_801A8020	8006b080	write
DAT_801A8022	8006b080	write
DAT_801A9800	800170c4	read
DAT_801A9800	8001d5d0	read
DAT_801AB000	80070e9c	read
DAT_801AB000	8007187c	read
DAT_801AB000	800718e8	read
DAT_801AB000	80071cc8	read
DAT_801AB000	80071eec	read
DAT_801AB000	8007212c	read
DAT_801AB000	80072480	read
DAT_801AB000	80072590	read
DAT_801AB000	80072714	read
DAT_801AB000	80072894	read
DAT_801AB000	80072c08	read
DAT_801AB000	80072cbc	read
DAT_801AB000	80072d88	read
DAT_801AB000	80073010	read
DAT_801AB002	8007212c	read
DAT_801AB002	80072278	read
DAT_801AB002	80073010	read
DAT_801AB004	8007212c	read
DAT_801AB004	80073010	read
DAT_801AB006	800718e8	read
DAT_801AB006	800739e8	read
DAT_801AB008	80070ef0	read
DAT_801AB008	80072c08	read
DAT_801AB008	80072cbc	read
DAT_801AB009	8007212c	read
DAT_801AB00B	8001ba64	read
DAT_801AB00C	800282a8	read
DAT_801AB00C	80072278	read
DAT_801AB00C	80072a64	read
DAT_801AB00C	800735f4	write
DAT_801AB00E	800735f4	read
DAT_801AB012	800735f4	read
DAT_801AB015	800735f4	read
DAT_801AB084	80071a64	read
DAT_801AB2A0	800282a8	read
DAT_801AB2A0	80072278	read
DAT_801AB2A0	800735f4	read
DAT_801AC000	800403d0	read
DAT_801AF000	80020b44	read
DAT_801AF000	80020cb0	read
DAT_801AF000	80020eb0	read
DAT_801AF000	800219ac	read
DAT_801AF000	8002f724	read
DAT_801AF000	8002f898	read
DAT_801AF000	8003a57c	read
DAT_801AF000	8003a8f0	read
DAT_801AF000	8003baf4	read
DAT_801AF000	8003c200	read
DAT_801AF000	8003c424	read
DAT_801AF000	8003c5c4	read
DAT_801AF000	8003c76c	read
DAT_801AF000	8003c96c	read
DAT_801AF000	8003cb44	read
DAT_801AF000	800438d4	read
DAT_801AF000	80043a78	read
DAT_801AF000	80043e3c	read
DAT_801AF800	8003a57c	read
DAT_801AF800	8003a8f0	read
DAT_801AF800	8006b350	read
DAT_801AF800	8013b004	read
DAT_801AF800	80140000	read
DAT_801AF800	80146258	read
DAT_801AF800	801680f4	read
DAT_801AF800	80168160	read
DAT_801AF800	80168254	read
DAT_801AF800	80168344	read
DAT_801AF800	8016866c	read
DAT_801AF800	801686ac	read
DAT_801AF800	80168e1c	read
DAT_801AF800	80168fcc	read
DAT_801AF800	80169024	read
DAT_801AF800	80169a1c	read
DAT_801AF800	80169e64	read
DAT_801AF800	8016a160	read
DAT_801AF800	8016a850	read
DAT_801AF800	8017a004	read
DAT_801AF800	8017b004	read
DAT_801AF800	80180004	read
DAT_801AF800	8018001c	read
DAT_801AF800	8018019c	read
DAT_801AF800	80180ee4	read
DAT_801AF800	80181050	read
DAT_801B0004	80037d3c	read
DAT_801B0004	800393b8	read
DAT_801BF800	80040038	read
DAT_801BF814	80040038	read
DAT_801BF848	8003d2c0	read
DAT_801BF870	8003b990	read
DAT_801BF88C	80021654	read
DAT_801BF88C	80023200	write
DAT_801BF88C	8002847c	read_write
DAT_801BF88C	8002a484	write
DAT_801BF88C	8002c1ac	read_write
DAT_801BF88C	8002dbe0	write
DAT_801BF88C	80032230	write
DAT_801BF88C	8003e9a8	write
DAT_801BF88C	8006aed4	write
DAT_801BF890	80023200	write
DAT_801BF890	8002dbe0	write
DAT_801BF890	80032230	write
DAT_801BF890	8003e9a8	write
DAT_801BF890	8006aed4	write
DAT_801BF894	80023200	read_write
DAT_801BF8CC	8003e5e4	write
DAT_801BF8CC	8003e9a8	write
DAT_801BF8CC	80040038	write
DAT_801BF904	80021654	read
DAT_801BF92C	800219ac	write
DAT_801BF98C	800219ac	read_write
DAT_801BF98C	8006b260	read_write
DAT_801BF98D	800219ac	write
DAT_801BF98D	8006b260	write
DAT_801BF98E	8006b260	write
DAT_801BF990	8006aed4	write
DAT_801C0000	80037d3c	read
DAT_801C0000	800393b8	read
DAT_801D0200	8001798c	read
DAT_801D0200	8002c11c	read
DAT_801D0200	8002c6b0	read
DAT_801D0200	8002d0bc	read
DAT_801D0200	8002d544	read
DAT_801D0200	8002f0f0	read
DAT_801D0200	8003fb34	read
DAT_801D0200	8003fba0	read
DAT_801D024F	80021950	read
DAT_801D024F	8002c6ec	read
DAT_801D024F	8003279c	read
DAT_801D0250	8002c11c	read
DAT_801D0534	80028a2c	write
DAT_801D0534	8002dbe0	read
DAT_801D05DE	8002dbe0	read_write
DAT_801D0618	8002ce7c	read
DAT_801D0618	8002ceb8	read
DAT_801D07BC	80021950	write
DAT_801D07BC	8003279c	read
DAT_801D07D8	80021950	read
DAT_801D07DA	8003279c	read
DAT_801D07DA	80032824	read
DAT_801D07DC	8002d62c	read_write
DAT_801D07DC	8002dbe0	write
DAT_801D07DC	8002f128	write
DAT_801D1200	8001798c	read
DAT_801D1200	8003fbf8	read
DAT_801D1200	80040038	read
DAT_801D1200	80182408	read
DAT_801D1250	801835b8	read
DAT_801D160C	80040038	read
DAT_801D1880	80040138	read
DAT_801D1880	80182408	read
DAT_801D18D0	80182408	read
DAT_801D2200	8001798c	read
DAT_801D2200	8003fbf8	read
DAT_801D2200	80040038	read
DAT_801D2200	80182408	read
DAT_801D260C	80040038	read
DAT_801D2880	80040138	read
DAT_801D2880	80182408	read
DAT_801D28D0	80182408	read
DAT_801D3000	8003fba0	read
DAT_801D3200	8003faf8	read
DAT_801D3200	8003fb34	read
DAT_801D3200	8003fba0	read
DAT_801D4000	8003d208	read
DAT_801D4000	8003dde0	read
DAT_801D4200	800142f8	write
DAT_801D4204	800142f8	write
DAT_801D4208	800142f8	write
DAT_801D420C	800142f8	write
DAT_801D420C	80014a4c	read
DAT_801D4210	800142f8	write
DAT_801D4210	80014a4c	read
DAT_801D4214	800142f8	write
DAT_801D4214	80014a4c	read
DAT_801D4218	800142f8	write
DAT_801D4218	80014a4c	read
DAT_801D421C	800142f8	write
DAT_801D4220	800142f8	read
DAT_801D4220	80014b5c	write
DAT_801D4224	800142f8	read
DAT_801D4224	80014b5c	write
DAT_801D4228	800142f8	read
DAT_801D4228	80014b5c	write
DAT_801D422C	800142f8	read
DAT_801D422C	80014b5c	write
DAT_801D4230	800142f8	read
DAT_801D4230	80014b5c	write
DAT_801D4234	800142f8	read
DAT_801D4234	80014b5c	write
DAT_801D4238	800142f8	read
DAT_801D4238	80014b5c	write
DAT_801D423C	800142f8	read
DAT_801D423C	80014b5c	write
DAT_801D4240	80024a9c	read
DAT_801D4240	8002ae34	read
DAT_801D4240	80032078	read
DAT_801D4244	80017e94	read
DAT_801D4244	8001b8ac	read
DAT_801D4244	8001d5d0	read
DAT_801D4244	8001eda4	read
DAT_801D4244	80023200	read
DAT_801D4244	80024a9c	read
DAT_801D4244	80024cd8	read
DAT_801D4244	80026cf4	read
DAT_801D4244	80026da0	read
DAT_801D4244	80027590	read
DAT_801D4244	80027e80	read
DAT_801D4244	8002847c	read
DAT_801D4244	80029354	read
DAT_801D4244	8002ae34	read
DAT_801D4244	8002c1ac	read
DAT_801D4244	8002cdc8	read
DAT_801D4244	800317cc	read
DAT_801D4244	80032490	read
DAT_801D4244	80032824	read
DAT_801D4244	80033144	read
DAT_801D4244	80037d3c	read
DAT_801D4244	80051c54	read
DAT_801D4244	80058b4c	read
DAT_801D4244	8006ab9c	read
DAT_801D4244	8006aed4	read
DAT_801D4244	800715d4	read
DAT_801D4244	8007175c	read
DAT_801D4244	80071810	read
DAT_801D4244	80183740	read
DAT_801D4244	80183920	read
DAT_801D4244	80183ab0	read
DAT_801D4244	80183c40	read
DAT_801D4244	80184570	read
DAT_801D4D8E	80183740	read
DAT_801D4D8E	80183920	read
DAT_801D4D8E	80183ab0	read
DAT_801D4D8E	80183c40	read
DAT_801D4D8E	80184398	read
DAT_801D4D8E	80184480	read
DAT_801D5332	80029354	read
DAT_801D5804	80037d3c	read
DAT_801D5804	800393b8	read
DAT_801D9000	800393b8	read
DAT_801D9000	8003bf3c	read
DAT_801D9002	80039770	read
DAT_801DC000	80013600	read
DAT_801DC000	8003e9a8	read
DAT_801DD000	80059ef4	read
DAT_801DD000	8005a6c0	read
DAT_801DD000	8005a92c	read
DAT_801DD000	8006b350	read
DAT_801DD100	80059ef4	read
DAT_801DD104	80059ef4	read
DAT_801DD104	8005a92c	read
DAT_801DD108	80059ef4	read
DAT_801DD108	8005a92c	read
DAT_801DD10C	80059ef4	read
DAT_801DD10C	8005a92c	read
DAT_801DD110	80059ef4	read
DAT_801DD114	80059ef4	read
DAT_801DD118	80059ef4	read
DAT_801DD800	8005a6c0	read
DAT_801DE000	80059ef4	read
DAT_801E0000	80046c24	read
DAT_801E27F8	80046ec4	write
DAT_801E27F9	80046ec4	write
DAT_801E27FA	80046ec4	write
DAT_801E27FB	80046ec4	write
DAT_801E27FC	80046ec4	write
DAT_801E27FD	80046ec4	write
DAT_801E27FE	80046ec4	write
DAT_801E27FF	80046ec4	read
DAT_801E6800	80046ec4	read
DAT_801E6800	80047c18	read
DAT_801E6804	80046ec4	read
DAT_801E8FF8	80046ec4	write
DAT_801E8FF9	80046ec4	write
DAT_801E8FFA	80046ec4	write
DAT_801E8FFB	80046ec4	write
DAT_801E8FFC	80046ec4	write
DAT_801E8FFD	80046ec4	write
DAT_801E8FFE	80046ec4	write
DAT_801E8FFF	80046ec4	read
DAT_801EA800	80046c24	read
DAT_801EA800	800493a4	read_write
DAT_801EA800	80049824	read
DAT_801EA800	80049888	read_write
DAT_8021007A	8003dde0	write
DAT_8021007B	8003dde0	write
DAT_8021007C	8003dde0	write
DAT_8021007D	8003dde0	write
DAT_8021007E	8003dde0	write
DAT_8021007F	8003dde0	read_write
PTR_DAT_80010008	800599a0	read
PTR_DAT_80010008	8005a6c0	read
PTR_DAT_8001000C	80058b4c	read
PTR_DAT_8001000C	800599a0	read
PTR_DAT_8001000C	80059ef4	read
PTR_DAT_80010010	80058b4c	read
PTR_DAT_80010010	800599a0	read
PTR_DAT_80010010	80059ef4	read
PTR_DAT_80010014	80052f80	read
PTR_DAT_80010014	80058b4c	read
PTR_DAT_80010014	80059ef4	read
PTR_DAT_80010014	8005a92c	read
PTR_DAT_80010018	80052f80	read
PTR_DAT_80010018	80058b4c	read
PTR_DAT_80010018	80059ef4	read
PTR_DAT_80010018	8005a92c	read
PTR_DAT_8001001C	8004fc2c	read
PTR_DAT_80010020	8004fc2c	read
PTR_DAT_80010024	8004fc2c	read
PTR_DAT_80010024	80052f80	read
PTR_DAT_80010028	8004fc2c	read
PTR_DAT_80010028	80052f80	read
PTR_DAT_8001002C	8006b350	read
PTR_DAT_80010030	80053924	read
PTR_DAT_80010034	80053924	read
PTR_DAT_800101D8	8003baf4	read
PTR_DAT_800101D8	8003bd0c	read
PTR_DAT_800101D8	8003c010	read
PTR_DAT_800101D8	8003c200	read
PTR_DAT_800101D8	8003c424	read
PTR_DAT_800101D8	8003c5c4	read
PTR_DAT_800101D8	8003c76c	read
PTR_DAT_800101D8	800438d4	read
PTR_DAT_800101DC	800170c4	read
PTR_DAT_800101E0	80043658	read
PTR_DAT_800101E4	80043658	read
PTR_DAT_800101E8	80043658	read
PTR_DAT_80094440	80077fe8	read
PTR_DAT_80094BF0	8007a878	read
PTR_DAT_8009C2A8	80013b44	read_write
PTR_DAT_8009C318	80050f78	read
PTR_DAT_8009C318	80051904	read
PTR_DAT_8009C318	80051af4	read_write
PTR_DAT_8009C318	80051c54	read
PTR_DAT_8009C318	800563b0	write
PTR_DAT_8009C318	80056620	read
